source,captured_at,source_url,source_type,extraction_method,project_id,project_slug,agency_name,project_name,district,province,department,address,latitude,longitude,sales_start_year,delivery_year,delivery_date,update_date,project_phase,floor_count,parking_count,view,typology,bedrooms,bedrooms_min,bedrooms_max,bathrooms_min,bathrooms_max,built_area,free_area,total_area_min,total_area_max,area_min,area_max,total_area,unit_status,unit_count,price_min,currency,list_price_avg,sale_price_avg,price_per_m2_list,price_per_m2_sale,sale_year,sale_month,sale_date,income,total_m2,financing_banks,amenities,project_description,project_contact,project_email,project_phone,project_whatsapp,builder_slug,builder_description,price_history_count,latest_price_history_date,latest_price_history_from,latest_price_history_status,visit_count,field_confidence,missing_required_fields
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/miraflores/merino-190-4196,portal,sitemap + obj_project_completo + json_ld + html_table,4196,4196-merino-190,AURORA GRUPO INMOBILIARIO,Merino 190,Miraflores,Lima,Lima,IGNACIO MERINO 190 ESQ. CA. CTRALMTE. VILLAR. MIRAFLORES,-12.1154025,-77.04778329999999,,2028,2028-08-31,2026-05-06,En planos,,,,Departamento,1 a 3,1,3,2,4,,,81,172,81,172,81,En planos,1,275000,$,275000,,3395.06,,,,,275000,81,Banco SCOTIABANK,Lobby,"Ubicado a un paso del malecón de Miraflores, Merino 190 presenta una propuesta de arquitectura contemporánea en una de las zonas más atractivas del distrito. Un proyecto pensado para disfrutar la cercanía al mar, los parques y el estilo de vida urbano de Miraflores",Merino ,"informes@grupoaurora.pe,jbermudez@grupoaurora.pe",014800050,955435630,aurora-grupo-inmobiliario,"Aurora es experiencia, solidez y confianza. Somos un grupo empresarial que nace de la evolución de una empresa familiar y que en la actualidad cuenta con 20 años de experiencia y trayectoria en el sistema financiero y mercado inmobiliario peruano. Nuestro crecimiento se basa en la confianza y satisfacción de nuestros clientes, quienes a través de los años han encontrado en nuestros proyectos el desarrollo personal, bienestar de la familia y seguridad de inversión que estaban buscando. Contamos con profesionales experimentados que buscan transmitir seguridad y confianza a todos nuestros clientes y así reflejar la excelencia de todos nuestros proyectos.",1,2026-04-02 07:00:02,275000,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/san-miguel/kai-4197,portal,sitemap + obj_project_completo + json_ld + html_table,4197,4197-kai,REYNA INMOBILIARIA,KAI,San Miguel,Lima,Lima,"Ca. Putumayo 129, San Miguel",-12.0743299,-77.0802033,,2028,2028-03-31,2026-05-13,En planos,,,,Departamento,1 a 3,1,3,1,2,,,40.5,61,40.5,61,40.5,En planos,1,259200,PEN,259200,,6400,,,,,259200,40.5,otros,Gimnasio | Jardin de niños | Lobby | Piscina | Sala de Internet | Sala de Niños | Sala de usos Múltiples | Zona de Parrillas,"Kai te conecta con toda la ciudad, está diseñado para familias jóvenes y para quienes desean invertir en uno de los distritos con mayor proyección de Lima, San Miguel. Sus áreas comunes y sus espacios funcionales te brindarán la vida que tanto soñaste",Sergio Gago,ventaskai@reynainmobiliaria.pe,970121336,970121336,reyna-grupo-inmobiliario,"Reyna Inmobiliaria busca “Crear y diseñar espacios donde tu legado seguirá creciendo”, convirtiendo nuestros proyectos en tu lugar ideal para vivir; extendiéndonos y diversificándonos, logrando sembrar las raíces de tu nuevo hogar, mientras creas grandes experiencias.",1,2026-04-23 07:00:03,259200,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/lince/vizuale-5-4198,portal,sitemap + obj_project_completo + json_ld + html_table,4198,4198-vizuale-5,ORTIZ INMOBILIARIA,Vizuale 5,Lince,Lima,Lima,Prolongación Iquitos 1766 - Lince,-12.0812395,-77.0285935,,2028,2028-12-15,2026-05-15,En planos,,,,Departamento,1 a 3,1,3,1,2,,,28.72,64.65,28.72,64.65,28.72,En planos,1,249777,PEN,249777,,8696.97,,,,,249777,28.72,otros,Gimnasio | Jardin interior | Karaoke | Lobby | Piscina | Salon Gourmet | Terraza | Otros,"Vizuale 5 reúne lo mejor para tu estilo de vida. Un proyecto de diseño contemporáneo que combina confort, funcionalidad y seguridad en una ubicación estratégica de Lince. Vive con acceso a comercio, servicios y a pocos minutos de San Isidro, disfrutando de una conectividad que te acerca a toda la ciudad.",Call Center Ortiz Inmobiliaria,contacto@oiperu.com,919441777,919441777,ortiz-inmobiliaria,Disfruta de tu nuevo hogar ubicado estratégicamente a un paso de todo con acabados y tecnología de primera.,3,2026-05-16 07:00:02,249777,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/miraflores/independencia-teruel-4199,portal,sitemap + obj_project_completo + json_ld + html_table,4199,4199-independencia-teruel,CC17,INDEPENDENCIA & TERUEL,Miraflores,Lima,Lima,Calle Teruel 305 esquina con Calle Independencia 1085,-12.108045175788394,-77.03278724394586,,2027,2027-12-30,2015-04-27,En planos,,,,Departamento,2 a 3,2,3,2,4,,,81.69,255.58,81.69,255.58,81.69,En planos,1,239351.7,$,239351.7,,2930,,,,,239351.7,81.69,Banco BCP,Areas verdes | Otros,"Independencia & Teruel se ubica a pasos del Óvalo Gutiérrez, Dasso y la Huaca Pucllana y propone un diseño contemporáneo en diálogo armónico con su entorno urbano. El proyecto está pensado para quienes buscan vivir en un Edificio con Alma y en una de las zonas más caminables, auténticas y vibrantes de la ciudad. Cafés de barrio, galerías, panaderías, restaurantes, clínicas, ferias, librerías, vida cultural y muchas áreas verdes crean una atmósfera única. Diseñado por Nomena, Independencia & Teruel se ubica a pasos del Óvalo Gutiérrez, Dasso y la Huaca Pucllana y propone un diseño contemporáneo en diálogo armónico con su entorno urbano.",Andrea Espejo,contacto@cc17.pe,955037526,955037526,ccaa17,Creamos y desarrollamos proyectos de gran calidad arquitectónica en San Isidro y Miraflores.,1,2026-04-28 07:00:03,239351.7,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/santiago-de-surco/la-castellana-863-4201,portal,sitemap + obj_project_completo + json_ld + html_table,4201,4201-la-castellana-863,EE INMOBILIARIA,La Castellana 863,Santiago De Surco,Lima,Lima,AV. PASEO LA CASTELLANA 863,-12.1384472,-77.0055828,,2027,2027-04-30,2026-04-06,En planos,,,,Departamento,2 a 3,2,3,2,3,,,69.22,138.7,69.22,138.7,69.22,En planos,1,510000,PEN,510000,,7367.81,,,,,510000,69.22,Banco BCP,Otros,"Vivir en La Castellana 863 es disfrutar de un espacio pensado para tu bienestar. Con una arquitectura moderna, acabados de calidad y un entorno rodeado de naturaleza, este proyecto se convierte en la oportunidad ideal para quienes buscan confort y una ubicación estratégica en Surco.",Luis Abarca,luis.abarca@casablancainmobiliaria.pe,958153595,51958153595,ee-inmobiliaria,Somos una empresa formada por un grupo de profesionales de amplia y reconocida trayectoria en el rubro inmobiliario y construcción. Contamos con más de 50 proyectos entregados y 20 años de experiencia.,2,2026-04-18 07:00:02,510000,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/santiago-de-surco/parque-casuarinas-4202,portal,sitemap + obj_project_completo + json_ld + html_table,4202,4202-parque-casuarinas,EE INMOBILIARIA,Parque Casuarinas,Santiago De Surco,Lima,Lima,Jr. Arturo Alcalde Mongrut 195,-12.1152255,-76.9719232,,2027,2027-08-31,2026-04-11,En planos,,,,Departamento,2 a 3,2,3,2,4,,,63.92,104.21,63.92,104.21,63.92,En planos,20,525000,PEN,525000,,8213.39,,,,,10500000,1278.4,Banco BCP,Lobby,"En el corazón de Casuarinas, frente a un amplio parque, nace un proyecto pensado para quienes buscan equilibrio. Privacidad, luz natural y una escala íntima en una de las zonas más exclusivas de Surco. 20 departamentos, flats y dúplex desde 64 m² hasta 215 m².",Luis Abarca,luis.abarca@casablancainmobiliaria.pe,993219941,51993219941,ee-inmobiliaria,Somos una empresa formada por un grupo de profesionales de amplia y reconocida trayectoria en el rubro inmobiliario y construcción. Contamos con más de 50 proyectos entregados y 20 años de experiencia.,1,2026-04-01 07:00:04,525000,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/ate/residencial-los-algarrobos-ii-4203,portal,sitemap + obj_project_completo + json_ld + html_table,4203,4203-residencial-los-algarrobos-ii,IN URBAN,RESIDENCIAL LOS ALGARROBOS II,Ate,Lima,Lima,CALLE LOS ALGARROBOS N° 240 ,-12.077587,-76.9871383,,2027,2027-10-31,2026-05-06,En planos,9,,,Departamento,1 a 3,1,3,1,3,,,47.85,127.45,47.85,127.45,47.85,En planos,1,320200,PEN,320200,,6691.75,,,,,320200,47.85,Banco BBVA,Terraza,"Residencial Los Algarrobos II - Salamanca, Edificio Multifamiliar de 9 pisos mas Azotea que contará con FLAT y DUPLEX de 2 y 3 dormitorios. Estacionamientos en Semisótano y Zona de BBQ en Azotea. Vive en la mejor zona de Salamanca con acceso rápido a las principales vías de la ciudad. Cerca a universidades, centros financieros, centros comerciales como Jockey Plaza, cerca a todo.",DANAE DUEÑAS,dduenas@inurban.pe,933516002,933516002,in-urban,Construyendo Modernidad,3,2026-04-18 07:00:02,320200,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/piura/centrika-plaza-condominio-ecoamigable-4204,portal,sitemap + obj_project_completo + json_ld + html_table,4204,4204-centrika-plaza-condominio-ecoamigable,BESCO,Centrika Plaza Condominio Ecoamigable,Piura,Piura,Piura,Sub Lote 4B1 4B2A y Sub Lote 4B1 4B2B,-5.1825922,-80.63555319999999,,2027,2027-12-31,2026-05-12,En planos,,,,Departamento,2 a 3,2,3,1,1,,,52.59,101.96,52.59,101.96,52.59,En planos,0,192700,PEN,192700,,3664.19,,,,,,,Banco INTERBANK,Área de juegos para niños | Areas verdes | Sala de usos Múltiples | Zona de Parrillas | Otros,"Centrika Plaza es un nuevo proyecto ecoamigable de Besco, inmobiliaria con más de 27 años de experiencia y 27,000 departamentos entregados, es nuestro nuevo proyecto inmobiliario en Piura, ubicado junto al Museo Vicús, con áreas comunes y tipologías repotenciadas para ofrecerte más comodidad y una mejor experiencia de vida.",Ejecutivo de ventas,"lcastro@besco.com.pe,esalinas@besco.com.pe",016373200,922081930,besco,"BESCO, CONSTRUYENDO GRANDES MOMENTOS En más de dos décadas hemos visto día a día la consolidación de nuestra empresa y sus fortalezas, así como la capacidad de ser y hacer que viene desarrollando desde su fundación en 1998. Contamos con una experiencia de más de 27 años construyendo hogares, 27,000 departamentos entregados y más de 20 proyectos entregados.",2,2026-05-13 07:00:03,192700,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/santiago-de-surco/intihuatana-449-4207,portal,sitemap + obj_project_completo + json_ld + html_table,4207,4207-intihuatana-449,TALE INMOBILIARIA,INTIHUATANA 449,Santiago De Surco,Lima,Lima,AV. INTIHUATANA 449,-12.1147718,-76.9949345,,2027,2027-12-31,2026-05-22,En planos,8,,,Departamento,2 a 3,2,3,3,4,,,58.63,96.25,58.63,96.25,58.63,En planos,1,461000,PEN,461000,,7862.87,,,,,461000,58.63,otros,Lobby,"Intihuatana 449 es un proyecto residencial ubicado en Santiago de Surco, a un paso de Chacarrilla. Combina diseño contemporáneo, confort y una ubicación privilegiada cerca de parques y comercios. Un edificio exclusivo de solo 8 pisos, pensado para quienes valoran la calidad de vida.",Tale Inmobiliaria,pbermudez@taleinmobiliaria.com,983564644,983564644,tale-inmobiliaria,"Somos una empresa peruana dedicada al desarrollo y gestión de proyectos inmobiliarios. Nuestra garantía es una sólida experiencia en el sector, habiendo desarrollado proyectos con los mas altos estándares de calidad y respetando los plazos de ejecución.",1,2026-05-01 07:00:03,461000,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/cercado-de-lima/gran-central-colonial-2-etapa-2-4208,portal,sitemap + obj_project_completo + json_ld + html_table,4208,4208-gran-central-colonial-2-etapa-2,LOS PORTALES DEPARTAMENTOS,Gran Central Colonial 2 - Etapa 2,Cercado de lima,Lima,Lima,Av.Óscar R. Benavides 2140,-12.0488302,-77.0700523,,2028,2028-06-30,2026-05-08,En planos,,,,Departamento,1 a 3,1,3,1,2,,,49.03,65.74,49.03,65.74,49.03,En planos,1,297500,PEN,297500,,6067.71,,,,,297500,49.03,Banco BANBIF,Área de juegos para niños | Gimnasio | Lobby | Sala de usos Múltiples | Zona de Parrillas,"Gran Central Colonial 2 es un proyecto inmobiliario ubicado en el Cercado de Lima, una zona estratégica cerca de colegios, centros comerciales, parques, restaurantes, bancos además de súper y tiendas.",Karla Gonzales,"marketingdepartamentos@losportales.com.pe,kperez@losportalessa.onmicrosoft.com",7401232,942380796,los-portales-departamentos,Inmobiliaria,1,2026-04-18 07:00:02,297500,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/san-miguel/sevilla-4209,portal,sitemap + obj_project_completo + json_ld + html_table,4209,4209-sevilla,Cadiz Inmobiliaria,SEVILLA,San Miguel,Lima,Lima,"Av. Tacna 130, san miguel",-12.0912218,-77.0764803,,2027,2027-06-26,2026-05-07,En construccion,,,,Departamento,1 a 3,1,3,1,2,,,40.01,83.75,40.01,83.75,40.01,En construccion,1,256000,PEN,256000,,6398.4,,,,,256000,40.01,Banco BCP,Área de juegos para niños | Areas verdes | Gimnasio | Jardin de niños | Lobby | Piscina | Sala de usos Múltiples | Salon Gourmet | Otros,"Sevilla ofrece departamentos de 1, 2 y 3 dormitorios, con metrajes que van desde 40 m² hasta 65 m², ideales para quienes buscan un estilo de vida urbano sin perder la calidez familiar. Además, cuenta con 6 áreas comunes para disfrutar momentos de esparcimiento",Christopher Goytizolo ,ventassevilla@gmail.com,924872531,924872531,cadiz-inmobiliaria,"En Cádiz, diseñamos y construimos espacios que transforman vidas. Con calidad, innovación y compromiso, hacemos realidad el hogar que siempre soñaste. Más que construir viviendas, creamos lugares donde las familias crecen y los sueños comienzan.",2,2026-05-05 07:00:02,256000,En construccion,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/pueblo-libre/libertador-4210,portal,sitemap + obj_project_completo + json_ld + html_table,4210,4210-libertador,MULTIURBE,Libertador,Pueblo Libre,Lima,Lima,"Calle Clovis 643, Pueblo Libre",-12.0730786,-77.0664436,,2027,2027-11-01,2026-05-07,En planos,,,,Departamento,2 a 4,2,4,2,3,,,56.2,141.22,56.2,141.22,56.2,En planos,1,381200,PEN,381200,,6782.92,,,,,381200,56.2,Banco INTERBANK,Lobby | Sala de usos Múltiples | Terraza | Zona de Parrillas | Otros,"LIBERTADOR nace en uno de los distritos con más historia y encanto de Lima: Pueblo Libre. Un proyecto inspirado en la identidad de un lugar con calles arboladas, parques emblemáticos y una tradición que lo hace único. Su ubicación estratégica y alta demanda lo convierten en una excelente oportunidad para vivir o invertir.",Libertador,ventas4@multiurbe.com,958292298,958292298,multiurbe,"En Multiurbe Grupo inmobiliario contamos con un equipo comprometido en brindar departamentos con vistas increíbles, en las mejores ubicaciones de San Miguel, Pueblo Libre, Jesús María, Lince, Surquillo, Breña; un hogar que motive a las familias a seguir progresando, pasar momentos inolvidables en familia, y contar con los servicios de calidad que merecen. Entregamos a tiempo, buscando que para nuestros clientes sea una experiencia divertida, emocionante e inolvidable, estamos presentes en todo el proceso.",1,2026-05-01 07:00:03,381200,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/san-borja/alvia-4212,portal,sitemap + obj_project_completo + json_ld + html_table,4212,4212-alvia,MADRID INMOBILIARIA,Alvia,San Borja,Lima,Lima,Av. San Borja Norte 1264,-12.0953919,-76.9917751,,2028,2028-12-29,2026-05-11,En planos,,,,Departamento,3 a 4,3,4,3,3,,,90.01,185.88,90.01,185.88,90.01,En planos,1,706860,PEN,706860,,7853.13,,,,,706860,90.01,Banco BCP,Gimnasio | Lobby | Sala de Niños | Salon Gourmet | Zona de Parrillas,"Alvia es un proyecto que nace para acompañar una vida en equilibrio. Un entorno donde la ciudad baja el ritmo y da paso a una rutina más tranquila, en conexión con su entorno. Rodeado de áreas verdes, en un distrito que combina orden, accesibilidad y bienestar, propone una forma de vivir más consciente, donde cada día se experimenta con mayor armonía. Pensado para quienes valoran la estabilidad, la calma y una conexión auténtica con su entorno, marca el inicio de una nueva etapa: más serena, más clara, más tuya. Alvia, donde la vida encuentra su equilibrio natural.",Yara Orellana,informes@madridinmobiliaria.pe,994229306,994229306,madrid-inmobiliaria,"Con más de 21 años de trayectoria, Madrid Inmobiliaria continúa generando confianza en el sector inmobiliario y en el sistema financiero. Nuestra propuesta se diferencia por el compromiso con nuestros clientes, respaldado por nuestra certificación Best Place to Live, obtenida por 8 años consecutivos y basada en la satisfacción de los compradores de más de 1,200 departamentos entregados. La alta calidad de nuestros proyectos, ubicados en zonas estratégicas, con estándares medioambientales de nivel internacional, han logrado que Madrid sea la primera inmobiliaria EDGE Champions en el Perú.",2,2026-05-12 07:00:02,706860,En planos,,alta,
Nexo Inmobiliario,2026-05-24T18:37:51.632Z,https://nexoinmobiliario.pe/departamentos/miraflores/proyecto-menta-4214,portal,sitemap + obj_project_completo + json_ld + html_table,4214,4214-proyecto-menta,Galeon Inmobiliaria,Menta,Miraflores,Lima,Lima,"Avenida Mariscal la Mar 1250, Miraflores",-12.109864,-77.0489058,,2027,2027-07-31,2026-05-22,En construccion,,,,Departamento,2 a 3,2,3,2,3,,,53,97,53,97,53,En construccion,1,489458,PEN,489458,,9235.06,,,,,489458,53,Banco BBVA,Areas verdes | Gimnasio | Jardin interior | Lobby | Sala Bar | Sala de usos Múltiples | Terraza | Zona de Parrillas,"MENTA: Vive la frescura de Miraflores Redefine tu estilo de vida. Menta es diseño, libertad y cercanía a lo mejor de la gastronomía y los sunsets. Áreas comunes : Parrilla, Co-working, Gym,Lounge y más A pasos del Malecón. Av. La Mar 1250 -1260, Miraflores Mereces un espacio a tu medida.",Isabel Ruiz,iruiz@galeon.com.pe,976367206,976367206,galeon-inmobiliaria,"Galeón es una compañía del rubro Inmobiliario dedicada a la gestión y/o comercialización de proyectos inmobiliarios, con capital 100% peruano fundada en Septiembre del 2007, con una visión diferente, busca ofrecer a sus clientes calidad de vida a través de proyectos residenciales vanguardistas no solo por su calidad arquitectónica sino también funcional garantizando a nuestros clientes Calidad, Confort y Bienestar.",2,2026-05-19 07:00:02,489458,En construccion,,alta,
